Disease ID,Disease Name,Gene ID,No_side,No_gene
C1956346,coronary artery disease,2982,1149.0,2127.0
C1956346,coronary artery disease,3162,1149.0,2274.0
C1956346,coronary artery disease,325,1149.0,235.0
C1956346,coronary artery disease,345,1149.0,255.0
C1956346,coronary artery disease,3654,1149.0,2616.0
C1956346,coronary artery disease,3667,1149.0,2628.0
C1956346,coronary artery disease,375056,1149.0,13781.0
C1956346,coronary artery disease,3949,1149.0,2851.0
C1956346,coronary artery disease,3988,1149.0,2880.0
C1956346,coronary artery disease,4018,1149.0,2901.0
C1956346,coronary artery disease,4023,1149.0,2902.0
C1956346,coronary artery disease,4049,1149.0,2920.0
C1956346,coronary artery disease,406938,1149.0,8748.0
C1956346,coronary artery disease,4314,1149.0,3129.0
C1956346,coronary artery disease,4846,1149.0,3464.0
C1956346,coronary artery disease,4879,1149.0,3495.0
C1956346,coronary artery disease,490,1149.0,379.0
C1956346,coronary artery disease,5069,1149.0,3634.0
C1956346,coronary artery disease,51530,1149.0,14620.0
C1956346,coronary artery disease,5444,1149.0,3929.0
C1956346,coronary artery disease,54805,1149.0,15181.0
C1956346,coronary artery disease,55759,1149.0,15873.0
C1956346,coronary artery disease,5743,1149.0,4173.0
C1956346,coronary artery disease,574447,1149.0,14092.0
C1956346,coronary artery disease,57608,1149.0,16633.0
C1956346,coronary artery disease,6272,1149.0,4535.0
C1956346,coronary artery disease,6347,1149.0,4602.0
C1956346,coronary artery disease,6387,1149.0,4635.0
C1956346,coronary artery disease,64240,1149.0,17789.0
C1956346,coronary artery disease,64241,1149.0,17790.0
C1956346,coronary artery disease,64968,1149.0,18020.0
C1956346,coronary artery disease,6581,1149.0,4806.0
C1956346,coronary artery disease,6597,1149.0,4819.0
C1956346,coronary artery disease,6943,1149.0,5125.0
C1956346,coronary artery disease,7015,1149.0,5166.0
C1956346,coronary artery disease,7099,1149.0,5244.0
C1956346,coronary artery disease,7189,1149.0,5318.0
C1956346,coronary artery disease,7422,1149.0,5478.0
C1956346,coronary artery disease,80310,1149.0,9276.0
C1956346,coronary artery disease,84439,1149.0,10132.0
C1956346,coronary artery disease,84830,1149.0,10318.0
C1956346,coronary artery disease,8613,1149.0,6175.0
C1956346,coronary artery disease,9365,1149.0,6767.0
C1956346,coronary artery disease,9518,1149.0,6900.0
C1956346,coronary artery disease,959,1149.0,739.0
C0022336,creutzfeldt-jakob disease,151507,5162.0,10593.0
C0022336,creutzfeldt-jakob disease,216,5162.0,154.0
C0022336,creutzfeldt-jakob disease,22926,5162.0,11036.0
C0022336,creutzfeldt-jakob disease,3119,5162.0,2242.0
C0022336,creutzfeldt-jakob disease,319101,5162.0,16268.0
C0022336,creutzfeldt-jakob disease,3822,5162.0,2765.0
C0022336,creutzfeldt-jakob disease,5621,5162.0,4076.0
C0022336,creutzfeldt-jakob disease,692157,5162.0,13524.0
C0022336,creutzfeldt-jakob disease,7280,5162.0,5365.0
C0022336,creutzfeldt-jakob disease,780851,5162.0,17069.0
C0022336,creutzfeldt-jakob disease,79644,5162.0,8876.0
C0022336,creutzfeldt-jakob disease,79974,5162.0,9127.0
C0022336,creutzfeldt-jakob disease,8360,5162.0,5976.0
C0022336,creutzfeldt-jakob disease,9108,5162.0,6569.0
C0017601,glaucoma,100048912,1685.0,13649.0
C0017601,glaucoma,100287616,1685.0,9702.0
C0017601,glaucoma,1029,1685.0,801.0
C0017601,glaucoma,1030,1685.0,802.0
C0017601,glaucoma,10587,1685.0,7825.0
C0017601,glaucoma,120526,1685.0,15336.0
C0017601,glaucoma,1301,1685.0,985.0
C0017601,glaucoma,144100,1685.0,8567.0
C0017601,glaucoma,196294,1685.0,18074.0
C0017601,glaucoma,23424,1685.0,11482.0
C0017601,glaucoma,26610,1685.0,12580.0
C0017601,glaucoma,2762,1685.0,1942.0
C0017601,glaucoma,344148,1685.0,9609.0
C0017601,glaucoma,4016,1685.0,2899.0
C0017601,glaucoma,4638,1685.0,3299.0
C0017601,glaucoma,51071,1685.0,14285.0
C0017601,glaucoma,5373,1685.0,3888.0
C0017601,glaucoma,54715,1685.0,15135.0
C0017601,glaucoma,55133,1685.0,15447.0
C0017601,glaucoma,60312,1685.0,17115.0
C0017601,glaucoma,7042,1685.0,5191.0
C0017601,glaucoma,8671,1685.0,6228.0
C0039231,tachycardia,10451,4117.0,7708.0
C0039231,tachycardia,1813,4117.0,1351.0
C0039231,tachycardia,196,4117.0,139.0
C0039231,tachycardia,2641,4117.0,1862.0
C0039231,tachycardia,2778,4117.0,1955.0
C0039231,tachycardia,2796,4117.0,1971.0
C0039231,tachycardia,3360,4117.0,2426.0
C0039231,tachycardia,3630,4117.0,2601.0
C0039231,tachycardia,3952,4117.0,2854.0
C0039231,tachycardia,3972,4117.0,2867.0
C0039231,tachycardia,51083,4117.0,14296.0
C0039231,tachycardia,590,4117.0,450.0
C0039231,tachycardia,6262,4117.0,4532.0
C0039231,tachycardia,6343,4117.0,4598.0
C0039231,tachycardia,7124,4117.0,5263.0
C0039231,tachycardia,7200,4117.0,5320.0
C0039231,tachycardia,7432,4117.0,5486.0
C0030319,panic disorder,101927284,2225.0,10110.0
C0030319,panic disorder,1312,2225.0,993.0
C0030319,panic disorder,135,2225.0,98.0
C0030319,panic disorder,150,2225.0,106.0
C0030319,panic disorder,3630,2225.0,2601.0
C0030319,panic disorder,387572,2225.0,17063.0
C0030319,panic disorder,5317,2225.0,3837.0
C0030319,panic disorder,54549,2225.0,15080.0
C0030319,panic disorder,57101,2225.0,16342.0
C0030319,panic disorder,57658,2225.0,16673.0
C0030319,panic disorder,619493,2225.0,13167.0
C0030319,panic disorder,677663,2225.0,10863.0
C0030319,panic disorder,887,2225.0,678.0
C0038644,sudden infant death syndrome,1139,1243.0,879.0
C0038644,sudden infant death syndrome,1141,1243.0,881.0
C0038644,sudden infant death syndrome,23171,1243.0,11243.0
C0038644,sudden infant death syndrome,3757,1243.0,2705.0
C0038644,sudden infant death syndrome,3764,1243.0,2712.0
C0038644,sudden infant death syndrome,3784,1243.0,2730.0
C0038644,sudden infant death syndrome,4535,1243.0,3221.0
C0038644,sudden infant death syndrome,4567,1243.0,3240.0
C0038644,sudden infant death syndrome,6324,1243.0,4581.0
C0038644,sudden infant death syndrome,6330,1243.0,4586.0
C0038644,sudden infant death syndrome,6331,1243.0,4587.0
C0038644,sudden infant death syndrome,6532,1243.0,4762.0
C0038644,sudden infant death syndrome,859,1243.0,658.0
C0079744,diffuse large b-cell lymphoma,102465537,5527.0,13430.0
C0079744,diffuse large b-cell lymphoma,1029,5527.0,801.0
C0079744,diffuse large b-cell lymphoma,10549,5527.0,7790.0
C0079744,diffuse large b-cell lymphoma,10628,5527.0,7860.0
C0079744,diffuse large b-cell lymphoma,10892,5527.0,8056.0
C0079744,diffuse large b-cell lymphoma,10935,5527.0,8094.0
C0079744,diffuse large b-cell lymphoma,1213,5527.0,930.0
C0079744,diffuse large b-cell lymphoma,2146,5527.0,1583.0
C0079744,diffuse large b-cell lymphoma,22872,5527.0,10985.0
C0079744,diffuse large b-cell lymphoma,238,5527.0,168.0
C0079744,diffuse large b-cell lymphoma,2735,5527.0,1927.0
C0079744,diffuse large b-cell lymphoma,3106,5527.0,2230.0
C0079744,diffuse large b-cell lymphoma,355,5527.0,263.0
C0079744,diffuse large b-cell lymphoma,4615,5527.0,3279.0
C0079744,diffuse large b-cell lymphoma,5170,5527.0,3718.0
C0079744,diffuse large b-cell lymphoma,5243,5527.0,3774.0
C0079744,diffuse large b-cell lymphoma,5290,5527.0,3811.0
C0079744,diffuse large b-cell lymphoma,5291,5527.0,3812.0
C0079744,diffuse large b-cell lymphoma,5293,5527.0,3814.0
C0079744,diffuse large b-cell lymphoma,5294,5527.0,3815.0
C0079744,diffuse large b-cell lymphoma,567,5527.0,432.0
C0079744,diffuse large b-cell lymphoma,5820,5527.0,4226.0
C0079744,diffuse large b-cell lymphoma,596,5527.0,454.0
C0079744,diffuse large b-cell lymphoma,6198,5527.0,4482.0
C0079744,diffuse large b-cell lymphoma,64411,5527.0,17837.0
C0079744,diffuse large b-cell lymphoma,64434,5527.0,17854.0
C0079744,diffuse large b-cell lymphoma,6502,5527.0,4732.0
C0079744,diffuse large b-cell lymphoma,6648,5527.0,4869.0
C0079744,diffuse large b-cell lymphoma,6649,5527.0,4870.0
C0079744,diffuse large b-cell lymphoma,79080,5527.0,8663.0
C0079744,diffuse large b-cell lymphoma,8085,5527.0,5837.0
C0079744,diffuse large b-cell lymphoma,84433,5527.0,10129.0
C0079744,diffuse large b-cell lymphoma,847,5527.0,654.0
C0079744,diffuse large b-cell lymphoma,942,5527.0,722.0
C0079744,diffuse large b-cell lymphoma,9429,5527.0,6828.0
C0079744,diffuse large b-cell lymphoma,973,5527.0,752.0
C0079744,diffuse large b-cell lymphoma,974,5527.0,753.0
C0079744,diffuse large b-cell lymphoma,983,5527.0,759.0
C0019158,hepatitis,142,4318.0,101.0
C0019158,hepatitis,213,4318.0,151.0
C0019158,hepatitis,2149,4318.0,1585.0
C0019158,hepatitis,2567,4318.0,1811.0
C0019158,hepatitis,27232,4318.0,12812.0
C0019158,hepatitis,3002,4318.0,2144.0
C0019158,hepatitis,3162,4318.0,2274.0
C0019158,hepatitis,3458,4318.0,2490.0
C0019158,hepatitis,356,4318.0,264.0
C0019158,hepatitis,3630,4318.0,2601.0
C0019158,hepatitis,400499,4318.0,5366.0
C0019158,hepatitis,401237,4318.0,5807.0
C0019158,hepatitis,5168,4318.0,3715.0
C0019158,hepatitis,540,4318.0,419.0
C0019158,hepatitis,6678,4318.0,4899.0
C0019158,hepatitis,7018,4318.0,5168.0
C0019158,hepatitis,83851,4318.0,9846.0
C0019158,hepatitis,847,4318.0,654.0
C0019158,hepatitis,89797,4318.0,11801.0
C0019158,hepatitis,9817,4318.0,7171.0
C0019151,hepatic encephalopathy,2554,560.0,1798.0
C0019151,hepatic encephalopathy,2560,560.0,1804.0
C0019151,hepatic encephalopathy,2566,560.0,1810.0
C0019151,hepatic encephalopathy,2638,560.0,1860.0
C0019151,hepatic encephalopathy,2752,560.0,1940.0
C0019151,hepatic encephalopathy,4049,560.0,2920.0
C0019151,hepatic encephalopathy,4128,560.0,2989.0
C0019151,hepatic encephalopathy,4129,560.0,2990.0
C0019151,hepatic encephalopathy,4842,560.0,3462.0
C0019151,hepatic encephalopathy,4988,560.0,3570.0
C0019151,hepatic encephalopathy,5591,560.0,4048.0
C0019151,hepatic encephalopathy,706,560.0,533.0
C0019151,hepatic encephalopathy,7124,560.0,5263.0
C0026769,multiple sclerosis,100128088,9490.0,15106.0
C0026769,multiple sclerosis,100131395,9490.0,16780.0
C0026769,multiple sclerosis,100133941,9490.0,17152.0
C0026769,multiple sclerosis,100271694,9490.0,1219.0
C0026769,multiple sclerosis,100271695,9490.0,1220.0
C0026769,multiple sclerosis,100271696,9490.0,1221.0
C0026769,multiple sclerosis,100506047,9490.0,13588.0
C0026769,multiple sclerosis,10055,9490.0,7374.0
C0026769,multiple sclerosis,100616384,9490.0,9982.0
C0026769,multiple sclerosis,101927027,9490.0,9948.0
C0026769,multiple sclerosis,101927314,9490.0,10117.0
C0026769,multiple sclerosis,101928464,9490.0,10550.0
C0026769,multiple sclerosis,101928791,9490.0,10583.0
C0026769,multiple sclerosis,10198,9490.0,7499.0
C0026769,multiple sclerosis,10301,9490.0,7596.0
C0026769,multiple sclerosis,10461,9490.0,7717.0
C0026769,multiple sclerosis,10538,9490.0,7782.0
C0026769,multiple sclerosis,10636,9490.0,7868.0
C0026769,multiple sclerosis,10665,9490.0,7899.0
C0026769,multiple sclerosis,10892,9490.0,8056.0
C0026769,multiple sclerosis,11262,9490.0,8370.0
C0026769,multiple sclerosis,116986,9490.0,14570.0
C0026769,multiple sclerosis,117289,9490.0,14762.0
C0026769,multiple sclerosis,1268,9490.0,957.0
C0026769,multiple sclerosis,140685,9490.0,6978.0
C0026769,multiple sclerosis,148867,9490.0,9712.0
C0026769,multiple sclerosis,1591,9490.0,1190.0
C0026769,multiple sclerosis,1594,9490.0,1193.0
C0026769,multiple sclerosis,160365,9490.0,13154.0
C0026769,multiple sclerosis,163059,9490.0,13388.0
C0026769,multiple sclerosis,2262,9490.0,1676.0
C0026769,multiple sclerosis,23095,9490.0,11176.0
C0026769,multiple sclerosis,2315,9490.0,1715.0
C0026769,multiple sclerosis,23274,9490.0,11346.0
C0026769,multiple sclerosis,27120,9490.0,12744.0
C0026769,multiple sclerosis,284677,9490.0,10897.0
C0026769,multiple sclerosis,285362,9490.0,11290.0
C0026769,multiple sclerosis,285626,9490.0,11535.0
C0026769,multiple sclerosis,285830,9490.0,11694.0
C0026769,multiple sclerosis,3115,9490.0,2239.0
C0026769,multiple sclerosis,3119,9490.0,2242.0
C0026769,multiple sclerosis,3122,9490.0,2244.0
C0026769,multiple sclerosis,3123,9490.0,2245.0
C0026769,multiple sclerosis,3128,9490.0,2250.0
C0026769,multiple sclerosis,3134,9490.0,2253.0
C0026769,multiple sclerosis,3383,9490.0,2440.0
C0026769,multiple sclerosis,3394,9490.0,2445.0
C0026769,multiple sclerosis,3456,9490.0,2489.0
C0026769,multiple sclerosis,348,9490.0,258.0
C0026769,multiple sclerosis,3553,9490.0,2534.0
C0026769,multiple sclerosis,3559,9490.0,2540.0
C0026769,multiple sclerosis,3574,9490.0,2554.0
C0026769,multiple sclerosis,3575,9490.0,2555.0
C0026769,multiple sclerosis,3592,9490.0,2568.0
C0026769,multiple sclerosis,3766,9490.0,2714.0
C0026769,multiple sclerosis,4126,9490.0,2987.0
C0026769,multiple sclerosis,4162,9490.0,3021.0
C0026769,multiple sclerosis,4234,9490.0,3072.0
C0026769,multiple sclerosis,4249,9490.0,3086.0
C0026769,multiple sclerosis,4261,9490.0,3095.0
C0026769,multiple sclerosis,4397,9490.0,3172.0
C0026769,multiple sclerosis,440836,9490.0,13809.0
C0026769,multiple sclerosis,5010,9490.0,3589.0
C0026769,multiple sclerosis,5027,9490.0,3603.0
C0026769,multiple sclerosis,51300,9490.0,14472.0
C0026769,multiple sclerosis,5133,9490.0,3681.0
C0026769,multiple sclerosis,5443,9490.0,3928.0
C0026769,multiple sclerosis,54806,9490.0,15182.0
C0026769,multiple sclerosis,55765,9490.0,15879.0
C0026769,multiple sclerosis,55892,9490.0,15974.0
C0026769,multiple sclerosis,5594,9490.0,4051.0
C0026769,multiple sclerosis,56244,9490.0,16084.0
C0026769,multiple sclerosis,57178,9490.0,16407.0
C0026769,multiple sclerosis,57531,9490.0,16568.0
C0026769,multiple sclerosis,57727,9490.0,16730.0
C0026769,multiple sclerosis,5788,9490.0,4200.0
C0026769,multiple sclerosis,5817,9490.0,4223.0
C0026769,multiple sclerosis,58513,9490.0,16868.0
C0026769,multiple sclerosis,590,9490.0,450.0
C0026769,multiple sclerosis,6041,9490.0,4391.0
C0026769,multiple sclerosis,60468,9490.0,17151.0
C0026769,multiple sclerosis,6198,9490.0,4482.0
C0026769,multiple sclerosis,6401,9490.0,4646.0
C0026769,multiple sclerosis,64084,9490.0,17723.0
C0026769,multiple sclerosis,642636,9490.0,14818.0
C0026769,multiple sclerosis,643,9490.0,485.0
C0026769,multiple sclerosis,6556,9490.0,4783.0
C0026769,multiple sclerosis,6565,9490.0,4791.0
C0026769,multiple sclerosis,677,9490.0,516.0
C0026769,multiple sclerosis,6774,9490.0,4980.0
C0026769,multiple sclerosis,6775,9490.0,4981.0
C0026769,multiple sclerosis,6850,9490.0,5040.0
C0026769,multiple sclerosis,7128,9490.0,5267.0
C0026769,multiple sclerosis,7132,9490.0,5270.0
C0026769,multiple sclerosis,7297,9490.0,5380.0
C0026769,multiple sclerosis,7410,9490.0,5469.0
C0026769,multiple sclerosis,7412,9490.0,5471.0
C0026769,multiple sclerosis,7813,9490.0,5732.0
C0026769,multiple sclerosis,79925,9490.0,9093.0
C0026769,multiple sclerosis,79970,9490.0,9123.0
C0026769,multiple sclerosis,84769,9490.0,10293.0
C0026769,multiple sclerosis,8575,9490.0,6156.0
C0026769,multiple sclerosis,868,9490.0,667.0
C0026769,multiple sclerosis,8740,9490.0,6286.0
C0026769,multiple sclerosis,923,9490.0,707.0
C0026769,multiple sclerosis,942,9490.0,722.0
C0026769,multiple sclerosis,958,9490.0,738.0
C0026769,multiple sclerosis,9639,9490.0,7004.0
C0026769,multiple sclerosis,965,9490.0,744.0
C0026764,multiple myeloma,1010,501.0,784.0
C0026764,multiple myeloma,1029,501.0,801.0
C0026764,multiple myeloma,142,501.0,101.0
C0026764,multiple myeloma,1437,501.0,1080.0
C0026764,multiple myeloma,1440,501.0,1083.0
C0026764,multiple myeloma,170679,501.0,13603.0
C0026764,multiple myeloma,170680,501.0,13604.0
C0026764,multiple myeloma,1728,501.0,1279.0
C0026764,multiple myeloma,1733,501.0,1284.0
C0026764,multiple myeloma,1838,501.0,1374.0
C0026764,multiple myeloma,2052,501.0,1522.0
C0026764,multiple myeloma,2261,501.0,1675.0
C0026764,multiple myeloma,23492,501.0,11537.0
C0026764,multiple myeloma,23495,501.0,11540.0
C0026764,multiple myeloma,23532,501.0,11584.0
C0026764,multiple myeloma,2952,501.0,2101.0
C0026764,multiple myeloma,3105,501.0,2229.0
C0026764,multiple myeloma,3315,501.0,2398.0
C0026764,multiple myeloma,3440,501.0,2473.0
C0026764,multiple myeloma,3569,501.0,2550.0
C0026764,multiple myeloma,3662,501.0,2624.0
C0026764,multiple myeloma,3981,501.0,2874.0
C0026764,multiple myeloma,4170,501.0,3026.0
C0026764,multiple myeloma,4582,501.0,3248.0
C0026764,multiple myeloma,54986,501.0,15331.0
C0026764,multiple myeloma,55892,501.0,15974.0
C0026764,multiple myeloma,5744,501.0,4174.0
C0026764,multiple myeloma,595,501.0,453.0
C0026764,multiple myeloma,596,501.0,454.0
C0026764,multiple myeloma,598,501.0,456.0
C0026764,multiple myeloma,6347,501.0,4602.0
C0026764,multiple myeloma,664,501.0,505.0
C0026764,multiple myeloma,6648,501.0,4869.0
C0026764,multiple myeloma,6678,501.0,4899.0
C0026764,multiple myeloma,694,501.0,527.0
C0026764,multiple myeloma,84458,501.0,10147.0
C0026764,multiple myeloma,8701,501.0,6251.0
C0026764,multiple myeloma,942,501.0,722.0
C0026764,multiple myeloma,9862,501.0,7214.0
C0015695,fatty liver,100313923,8543.0,13657.0
C0015695,fatty liver,10062,8543.0,7381.0
C0015695,fatty liver,1051,8543.0,819.0
C0015695,fatty liver,123,8543.0,85.0
C0015695,fatty liver,1281,8543.0,966.0
C0015695,fatty liver,1571,8543.0,1174.0
C0015695,fatty liver,1588,8543.0,1187.0
C0015695,fatty liver,2147,8543.0,1584.0
C0015695,fatty liver,2149,8543.0,1585.0
C0015695,fatty liver,23411,8543.0,11469.0
C0015695,fatty liver,26291,8543.0,12476.0
C0015695,fatty liver,284111,8543.0,10800.0
C0015695,fatty liver,2875,8543.0,2037.0
C0015695,fatty liver,2876,8543.0,2038.0
C0015695,fatty liver,3032,8543.0,2167.0
C0015695,fatty liver,3087,8543.0,2215.0
C0015695,fatty liver,3169,8543.0,2281.0
C0015695,fatty liver,330,8543.0,240.0
C0015695,fatty liver,338,8543.0,248.0
C0015695,fatty liver,3440,8543.0,2473.0
C0015695,fatty liver,3576,8543.0,2556.0
C0015695,fatty liver,3630,8543.0,2601.0
C0015695,fatty liver,3949,8543.0,2851.0
C0015695,fatty liver,3952,8543.0,2854.0
C0015695,fatty liver,406903,8543.0,8734.0
C0015695,fatty liver,406924,8543.0,8741.0
C0015695,fatty liver,406931,8543.0,8744.0
C0015695,fatty liver,406942,8543.0,8751.0
C0015695,fatty liver,406946,8543.0,8752.0
C0015695,fatty liver,406952,8543.0,8757.0
C0015695,fatty liver,406959,8543.0,8761.0
C0015695,fatty liver,406974,8543.0,8767.0
C0015695,fatty liver,407040,8543.0,8790.0
C0015695,fatty liver,412,8543.0,315.0
C0015695,fatty liver,4143,8543.0,3002.0
C0015695,fatty liver,442892,8543.0,14045.0
C0015695,fatty liver,4547,8543.0,3231.0
C0015695,fatty liver,4609,8543.0,3274.0
C0015695,fatty liver,494333,8543.0,13494.0
C0015695,fatty liver,5054,8543.0,3625.0
C0015695,fatty liver,51547,8543.0,14630.0
C0015695,fatty liver,540,8543.0,419.0
C0015695,fatty liver,54205,8543.0,14969.0
C0015695,fatty liver,5443,8543.0,3928.0
C0015695,fatty liver,5465,8543.0,3948.0
C0015695,fatty liver,5467,8543.0,3949.0
C0015695,fatty liver,574434,8543.0,14091.0
C0015695,fatty liver,574506,8543.0,14103.0
C0015695,fatty liver,5757,8543.0,4181.0
C0015695,fatty liver,6514,8543.0,4744.0
C0015695,fatty liver,664617,8543.0,6696.0
C0015695,fatty liver,6648,8543.0,4869.0
C0015695,fatty liver,6720,8543.0,4931.0
C0015695,fatty liver,7018,8543.0,5168.0
C0015695,fatty liver,7099,8543.0,5244.0
C0015695,fatty liver,7124,8543.0,5263.0
C0015695,fatty liver,7351,8543.0,5419.0
C0015695,fatty liver,7494,8543.0,5534.0
C0015695,fatty liver,79661,8543.0,8892.0
C0015695,fatty liver,80339,8543.0,9301.0
C0015695,fatty liver,847,8543.0,654.0
C0015695,fatty liver,8856,8543.0,6386.0
C0015695,fatty liver,9420,8543.0,6819.0
C0005586,bipolar disorder,101929054,6338.0,10610.0
C0005586,bipolar disorder,102724068,6338.0,13149.0
C0005586,bipolar disorder,108,6338.0,73.0
C0005586,bipolar disorder,10814,6338.0,8002.0
C0005586,bipolar disorder,10815,6338.0,8003.0
C0005586,bipolar disorder,1109,6338.0,854.0
C0005586,bipolar disorder,11320,6338.0,8399.0
C0005586,bipolar disorder,1312,6338.0,993.0
C0005586,bipolar disorder,132160,6338.0,844.0
C0005586,bipolar disorder,1463,6338.0,1101.0
C0005586,bipolar disorder,149465,6338.0,9884.0
C0005586,bipolar disorder,157,6338.0,113.0
C0005586,bipolar disorder,160851,6338.0,13184.0
C0005586,bipolar disorder,167681,6338.0,13517.0
C0005586,bipolar disorder,1812,6338.0,1350.0
C0005586,bipolar disorder,1816,6338.0,1354.0
C0005586,bipolar disorder,22854,6338.0,10969.0
C0005586,bipolar disorder,23345,6338.0,11405.0
C0005586,bipolar disorder,23383,6338.0,11442.0
C0005586,bipolar disorder,245,6338.0,174.0
C0005586,bipolar disorder,26011,6338.0,12284.0
C0005586,bipolar disorder,27074,6338.0,12717.0
C0005586,bipolar disorder,285375,6338.0,17028.0
C0005586,bipolar disorder,287015,6338.0,11941.0
C0005586,bipolar disorder,288,6338.0,207.0
C0005586,bipolar disorder,2898,6338.0,2057.0
C0005586,bipolar disorder,2908,6338.0,2067.0
C0005586,bipolar disorder,2917,6338.0,2075.0
C0005586,bipolar disorder,2931,6338.0,2085.0
C0005586,bipolar disorder,2932,6338.0,2086.0
C0005586,bipolar disorder,3356,6338.0,2422.0
C0005586,bipolar disorder,341880,6338.0,8952.0
C0005586,bipolar disorder,3630,6338.0,2601.0
C0005586,bipolar disorder,3697,6338.0,2655.0
C0005586,bipolar disorder,3702,6338.0,2660.0
C0005586,bipolar disorder,4524,6338.0,3215.0
C0005586,bipolar disorder,4729,6338.0,3384.0
C0005586,bipolar disorder,4774,6338.0,3411.0
C0005586,bipolar disorder,4914,6338.0,3523.0
