,STITCH,Gene
1263,CID000000271,10512
1264,CID000000271,64577
1265,CID000000271,8867
1266,CID000000271,23173
1267,CID000000271,3250
1268,CID000000271,3251
1269,CID000000271,1946
1270,CID000000271,122481
1271,CID000000271,54509
1272,CID000000271,811
1273,CID000000271,814
1274,CID000000271,25809
1275,CID000000271,10093
1276,CID000000271,10092
1277,CID000000271,10202
1278,CID000000271,3336
1279,CID000000271,5467
1280,CID000000271,50801
1281,CID000000271,3339
1282,CID000000271,5267
1283,CID000000271,5265
1284,CID000000271,7730
1285,CID000000271,10190
1286,CID000000271,553115
1287,CID000000271,256394
1288,CID000000271,5269
1289,CID000000271,5268
1290,CID000000271,163227
1291,CID000000271,163223
1292,CID000000271,728927
1293,CID000000271,252884
1294,CID000000271,282974
1295,CID000000271,653857
1296,CID000000271,8609
1297,CID000000271,1120
1298,CID000000271,284217
1299,CID000000271,23499
1300,CID000000271,25888
1301,CID000000271,168544
1302,CID000000271,79724
1303,CID000000271,339221
1304,CID000000271,79727
1305,CID000000271,126017
1306,CID000000271,643641
1307,CID000000271,2983
1308,CID000000271,3026
1309,CID000000271,2986
1310,CID000000271,2984
1311,CID000000271,523
1312,CID000000271,83715
1313,CID000000271,1016
1314,CID000000271,8735
1315,CID000000271,529
1316,CID000000271,339559
1317,CID000000271,23660
1318,CID000000271,136541
1319,CID000000271,8513
1320,CID000000271,126231
1321,CID000000271,89822
1322,CID000000271,283629
1323,CID000000271,6279
1324,CID000000271,4357
1325,CID000000271,195814
1326,CID000000271,4353
1327,CID000000271,4116
1328,CID000000271,11004
1329,CID000000271,25979
1330,CID000000271,9104
1331,CID000000271,389058
1332,CID000000271,85461
1333,CID000000271,115294
1334,CID000000271,432
1335,CID000000271,92291
1336,CID000000271,100287718
1337,CID000000271,440738
1338,CID000000271,127833
1339,CID000000271,80144
1340,CID000000271,3801
1341,CID000000271,148198
1342,CID000000271,11344
1343,CID000000271,11345
1344,CID000000271,80146
1345,CID000000271,6009
1346,CID000000271,23710
1347,CID000000271,7157
1348,CID000000271,8192
1349,CID000000271,51020
1350,CID000000271,730051
1351,CID000000271,51022
1352,CID000000271,197320
1353,CID000000271,163051
1354,CID000000271,23414
1355,CID000000271,199974
1356,CID000000271,253175
1357,CID000000271,316
1358,CID000000271,23395
1359,CID000000271,7553
1360,CID000000271,7552
1361,CID000000271,7551
1362,CID000000271,7556
1363,CID000000271,91522
1364,CID000000271,7554
1365,CID000000271,55279
1366,CID000000271,26289
1367,CID000000271,26287
1368,CID000000271,55786
1369,CID000000271,26284
1370,CID000000271,93107
1371,CID000000271,56479
1372,CID000000271,9946
1373,CID000000271,55657
1374,CID000000271,342933
1375,CID000000271,9718
1376,CID000000271,170487
1377,CID000000271,27130
1378,CID000000271,55659
1379,CID000000271,5816
1380,CID000000271,3066
1381,CID000000271,51807
1382,CID000000271,51806
1383,CID000000271,57786
1384,CID000000271,90338
1385,CID000000271,51809
1386,CID000000271,56302
1387,CID000000271,4619
1388,CID000000271,440515
1389,CID000000271,130752
1390,CID000000271,340654
1391,CID000000271,158586
1392,CID000000271,231
1393,CID000000271,57659
1394,CID000000271,10352
1395,CID000000271,64856
1396,CID000000271,2224
1397,CID000000271,2222
1398,CID000000271,2220
1399,CID000000271,4881
1400,CID000000271,140612
1401,CID000000271,201501
1402,CID000000271,5928
1403,CID000000271,63826
1404,CID000000271,51157
1405,CID000000271,51156
1406,CID000000271,253827
1407,CID000000271,134526
1408,CID000000271,222696
1409,CID000000271,90592
1410,CID000000271,999
1411,CID000000271,90594
1412,CID000000271,3371
1413,CID000000271,100507290
1414,CID000000271,90268
1415,CID000000271,140576
1416,CID000000271,50506
1417,CID000000271,26063
1418,CID000000271,85477
1419,CID000000271,80150
1420,CID000000271,79009
1421,CID000000271,22921
1422,CID000000271,1193
1423,CID000000271,9369
1424,CID000000271,10699
1425,CID000000271,149076
1426,CID000000271,8986
1427,CID000000271,60681
1428,CID000000271,22835
1429,CID000000271,124401
1430,CID000000271,3799
1431,CID000000271,3798
1432,CID000000271,3797
1433,CID000000271,3796
1434,CID000000271,3791
1435,CID000000271,56898
1436,CID000000271,3792
1437,CID000000271,2155
1438,CID000000271,2157
1439,CID000000271,10749
1440,CID000000271,2153
1441,CID000000271,6241
1442,CID000000271,81889
1443,CID000000271,2158
1444,CID000000271,2159
1445,CID000000271,80024
1446,CID000000271,10525
1447,CID000000271,203100
1448,CID000000271,255220
1449,CID000000271,10521
1450,CID000000271,10520
1451,CID000000271,54207
1452,CID000000271,54205
1453,CID000000271,83942
1454,CID000000271,1959
1455,CID000000271,1958
1456,CID000000271,8871
1457,CID000000271,3249
1458,CID000000271,3248
1459,CID000000271,80032
1460,CID000000271,8877
1461,CID000000271,80119
1462,CID000000271,3241
1463,CID000000271,3240
1464,CID000000271,7311
1465,CID000000271,3083
1466,CID000000271,387032
1467,CID000000271,390790
1468,CID000000271,54511
1469,CID000000271,828
1470,CID000000271,825
1471,CID000000271,824
1472,CID000000271,826
1473,CID000000271,821
1474,CID000000271,823
1475,CID000000271,125919
1476,CID000000271,84527
1477,CID000000271,285971
1478,CID000000271,4312
1479,CID000000271,58499
1480,CID000000271,4313
1481,CID000000271,7035
1482,CID000000271,3308
1483,CID000000271,3309
1484,CID000000271,3306
1485,CID000000271,58492
1486,CID000000271,5496
1487,CID000000271,49854
1488,CID000000271,795
1489,CID000000271,794
1490,CID000000271,793
1491,CID000000271,790
1492,CID000000271,1719
1493,CID000000271,246176
1494,CID000000271,146547
1495,CID000000271,146542
1496,CID000000271,146540
1497,CID000000271,100131827
1498,CID000000271,162962
1499,CID000000271,162963
1500,CID000000271,112714
1501,CID000000271,162966
1502,CID000000271,162967
1503,CID000000271,162968
1504,CID000000271,7789
1505,CID000000271,285598
1506,CID000000271,151742
1507,CID000000271,79754
1508,CID000000271,79759
1509,CID000000271,7145
1510,CID000000271,7143
1511,CID000000271,1009
1512,CID000000271,1008
1513,CID000000271,1007
1514,CID000000271,8720
1515,CID000000271,1005
1516,CID000000271,1004
1517,CID000000271,1003
1518,CID000000271,1002
1519,CID000000271,1000
1520,CID000000271,139741
1521,CID000000271,8050
1522,CID000000271,339761
1523,CID000000271,2257
1524,CID000000271,23126
1525,CID000000271,50856
1526,CID000000271,339768
1527,CID000000271,51333
1528,CID000000271,343637
1529,CID000000271,7562
1530,CID000000271,728113
1531,CID000000271,7498
1532,CID000000271,2888
1533,CID000000271,11012
1534,CID000000271,284382
1535,CID000000271,100128927
1536,CID000000271,23017
1537,CID000000271,91734
1538,CID000000271,126133
1539,CID000000271,55644
1540,CID000000271,55311
1541,CID000000271,92285
1542,CID000000271,92283
1543,CID000000271,23239
1544,CID000000271,11330
1545,CID000000271,1286
1546,CID000000271,221191
1547,CID000000271,136371
1548,CID000000271,8473
1549,CID000000271,6402
1550,CID000000271,6403
1551,CID000000271,13
1552,CID000000271,6401
1553,CID000000271,15
1554,CID000000271,6405
1555,CID000000271,27033
1556,CID000000271,27032
1557,CID000000271,8187
1558,CID000000271,7568
1559,CID000000271,7569
1560,CID000000271,7764
1561,CID000000271,7766
1562,CID000000271,7767
1563,CID000000271,7760
1564,CID000000271,7761
1565,CID000000271,7762
1566,CID000000271,128611
1567,CID000000271,338567
1568,CID000000271,10201
1569,CID000000271,253461
1570,CID000000271,7768
1571,CID000000271,7769
1572,CID000000271,3906
1573,CID000000271,100101467
1574,CID000000271,55205
1575,CID000000271,3909
1576,CID000000271,84836
1577,CID000000271,6742
1578,CID000000271,26290
1579,CID000000271,81544
1580,CID000000271,9658
1581,CID000000271,22834
1582,CID000000271,27107
1583,CID000000271,221079
1584,CID000000271,389434
1585,CID000000271,64802
1586,CID000000271,30820
1587,CID000000271,92999
1588,CID000000271,51326
1589,CID000000271,342909
1590,CID000000271,55663
1591,CID000000271,117286
1592,CID000000271,203
1593,CID000000271,205
1594,CID000000271,260429
1595,CID000000271,51816
1596,CID000000271,208
1597,CID000000271,56311
1598,CID000000271,831
1599,CID000000271,100996464
1600,CID000000271,1572
1601,CID000000271,374900
1602,CID000000271,130749
1603,CID000000271,79717
1604,CID000000271,23025
1605,CID000000271,56261
1606,CID000000271,29068
1607,CID000000271,201514
1608,CID000000271,201516
1609,CID000000271,57687
1610,CID000000271,57684
1611,CID000000271,349075
1612,CID000000271,57134
1613,CID000000271,57689
1614,CID000000271,57136
1615,CID000000271,57130
1616,CID000000271,653269
1617,CID000000271,1307
1618,CID000000271,2091
1619,CID000000271,653121
1620,CID000000271,2099
1621,CID000000271,2098
1622,CID000000271,50489
1623,CID000000271,140462
1624,CID000000271,140461
1625,CID000000271,140467
1626,CID000000271,140465
1627,CID000000271,85460
1628,CID000000271,130106
1629,CID000000271,140469
1630,CID000000271,85464
1631,CID000000271,223117
1632,CID000000271,64978
1633,CID000000271,389549
1634,CID000000271,23208
1635,CID000000271,26275
1636,CID000000271,9379
1637,CID000000271,9378
1638,CID000000271,197407
1639,CID000000271,85481
1640,CID000000271,9371
1641,CID000000271,9370
1642,CID000000271,113612
1643,CID000000271,4883
1644,CID000000271,9374
1645,CID000000271,9377
1646,CID000000271,94121
1647,CID000000271,94120
1648,CID000000271,64375
1649,CID000000271,64376
1650,CID000000271,23590
1651,CID000000271,80031
1652,CID000000271,79973
1653,CID000000271,339967
1654,CID000000271,54522
1655,CID000000271,2147
1656,CID000000271,81035
1657,CID000000271,10753
1658,CID000000271,85004
1659,CID000000271,10533
1660,CID000000271,10535
1661,CID000000271,90141
1662,CID000000271,9159
1663,CID000000271,3276
1664,CID000000271,3275
1665,CID000000271,153218
1666,CID000000271,58157
1667,CID000000271,445582
1668,CID000000271,84288
1669,CID000000271,8888
1670,CID000000271,285349
1671,CID000000271,347527
1672,CID000000271,8886
1673,CID000000271,8883
1674,CID000000271,23658
1675,CID000000271,2934
1676,CID000000271,84517
1677,CID000000271,5447
1678,CID000000271,10224
1679,CID000000271,3310
1680,CID000000271,3312
1681,CID000000271,10221
1682,CID000000271,5480
1683,CID000000271,9391
1684,CID000000271,7597
1685,CID000000271,9833
1686,CID000000271,83886
1687,CID000000271,83887
1688,CID000000271,415116
1689,CID000000271,415117
1690,CID000000271,162972
1691,CID000000271,442117
1692,CID000000271,162979
1693,CID000000271,339231
1694,CID000000271,60
1695,CID000000271,3004
1696,CID000000271,7280
1697,CID000000271,3001
1698,CID000000271,3000
1699,CID000000271,3003
1700,CID000000271,3002
1701,CID000000271,7694
1702,CID000000271,1588
1703,CID000000271,79744
1704,CID000000271,339327
1705,CID000000271,1582
1706,CID000000271,7156
1707,CID000000271,1580
1708,CID000000271,1581
1709,CID000000271,1586
1710,CID000000271,339324
1711,CID000000271,1584
1712,CID000000271,1585
1713,CID000000271,57016
1714,CID000000271,284349
1715,CID000000271,7697
1716,CID000000271,1032
1717,CID000000271,1030
1718,CID000000271,1031
1719,CID000000271,284346
1720,CID000000271,501
1721,CID000000271,284654
1722,CID000000271,632
1723,CID000000271,729747
1724,CID000000271,1215
1725,CID000000271,51479
1726,CID000000271,7693
1727,CID000000271,6520
1728,CID000000271,161176
1729,CID000000271,92565
1730,CID000000271,5654
1731,CID000000271,5655
1732,CID000000271,5652
1733,CID000000271,257629
1734,CID000000271,5650
1735,CID000000271,5651
1736,CID000000271,339487
1737,CID000000271,687
1738,CID000000271,2899
1739,CID000000271,2898
1740,CID000000271,2895
1741,CID000000271,2897
1742,CID000000271,2891
1743,CID000000271,2890
1744,CID000000271,2893
1745,CID000000271,2892
1746,CID000000271,7753
1747,CID000000271,79364
1748,CID000000271,129607
1749,CID000000271,79363
1750,CID000000271,338324
1751,CID000000271,55628
1752,CID000000271,11326
1753,CID000000271,148266
1754,CID000000271,10320
1755,CID000000271,11328
1756,CID000000271,23221
1757,CID000000271,54925
1758,CID000000271,23224
1759,CID000000271,7571
1760,CID000000271,7570
1761,CID000000271,5728
1762,CID000000271,7572
1763,CID000000271,6419
1764,CID000000271,7574
1765,CID000000271,7576
1766,CID000000271,7579
1767,CID000000271,5723
1768,CID000000271,221458
1769,CID000000271,55079
1770,CID000000271,51552
1771,CID000000271,7776
1772,CID000000271,50846
1773,CID000000271,7773
1774,CID000000271,7772
1775,CID000000271,7771
1776,CID000000271,7770
1777,CID000000271,170712
1778,CID000000271,80162
1779,CID000000271,3915
1780,CID000000271,3911
1781,CID000000271,93492
1782,CID000000271,8310
1783,CID000000271,4794
1784,CID000000271,81551
1785,CID000000271,4796
1786,CID000000271,4790
1787,CID000000271,4791
1788,CID000000271,4792
1789,CID000000271,4793
1790,CID000000271,4153
1791,CID000000271,4150
1792,CID000000271,4151
1793,CID000000271,93166
1794,CID000000271,4157
1795,CID000000271,11252
1796,CID000000271,11253
1797,CID000000271,64816
1798,CID000000271,9928
1799,CID000000271,10880
1800,CID000000271,9923
1801,CID000000271,9924
1802,CID000000271,9925
1803,CID000000271,51314
1804,CID000000271,216
1805,CID000000271,217
1806,CID000000271,64782
1807,CID000000271,55503
1808,CID000000271,55500
1809,CID000000271,64787
1810,CID000000271,218
1811,CID000000271,219
1812,CID000000271,166793
1813,CID000000271,51175
1814,CID000000271,51174
1815,CID000000271,6649
1816,CID000000271,51171
1817,CID000000271,51170
1818,CID000000271,340075
1819,CID000000271,5906
1820,CID000000271,7804
1821,CID000000271,121340
1822,CID000000271,3480
1823,CID000000271,57697
1824,CID000000271,57693
1825,CID000000271,377047
1826,CID000000271,150465
1827,CID000000271,9973
1828,CID000000271,54811
1829,CID000000271,3643
1830,CID000000271,353497
1831,CID000000271,167227
1832,CID000000271,64968
1833,CID000000271,6390
1834,CID000000271,6391
1835,CID000000271,6396
1836,CID000000271,26057
1837,CID000000271,57232
1838,CID000000271,64147
1839,CID000000271,9426
1840,CID000000271,2778
1841,CID000000271,2779
1842,CID000000271,10327
1843,CID000000271,5018
1844,CID000000271,57343
1845,CID000000271,80198
1846,CID000000271,2774
1847,CID000000271,2775
1848,CID000000271,2776
1849,CID000000271,81932
1850,CID000000271,5164
1851,CID000000271,81930
1852,CID000000271,9493
1853,CID000000271,342132
1854,CID000000271,1850
1855,CID000000271,1852
1856,CID000000271,4968
1857,CID000000271,4967
1858,CID000000271,81027
1859,CID000000271,9543
1860,CID000000271,9540
1861,CID000000271,9726
1862,CID000000271,9723
1863,CID000000271,24137
1864,CID000000271,10782
1865,CID000000271,10781
1866,CID000000271,244
1867,CID000000271,3265
1868,CID000000271,3266
1869,CID000000271,5125
1870,CID000000271,440077
1871,CID000000271,51074
1872,CID000000271,5122
1873,CID000000271,7378
1874,CID000000271,440279
1875,CID000000271,147948
1876,CID000000271,116039
1877,CID000000271,83849
1878,CID000000271,22989
1879,CID000000271,7376
1880,CID000000271,26984
1881,CID000000271,53335
1882,CID000000271,167359
1883,CID000000271,147015
1884,CID000000271,1583
1885,CID000000271,255189
1886,CID000000271,7155
1887,CID000000271,29922
1888,CID000000271,127731
1889,CID000000271,1069
1890,CID000000271,168374
1891,CID000000271,84503
1892,CID000000271,10376
1893,CID000000271,9037
1894,CID000000271,7018
1895,CID000000271,9039
1896,CID000000271,399687
1897,CID000000271,7010
1898,CID000000271,1738
1899,CID000000271,342357
1900,CID000000271,5230
1901,CID000000271,5232
1902,CID000000271,100288562
1903,CID000000271,54798
1904,CID000000271,733
1905,CID000000271,1737
1906,CID000000271,654254
1907,CID000000271,84614
1908,CID000000271,84617
1909,CID000000271,347240
1910,CID000000271,79088
1911,CID000000271,29895
1912,CID000000271,84000
1913,CID000000271,758
1914,CID000000271,64763
1915,CID000000271,1594
1916,CID000000271,3073
1917,CID000000271,3074
1918,CID000000271,3075
1919,CID000000271,1593
1920,CID000000271,1592
1921,CID000000271,2950
1922,CID000000271,91392
1923,CID000000271,2952
1924,CID000000271,2953
1925,CID000000271,5345
1926,CID000000271,7168
1927,CID000000271,283420
1928,CID000000271,5340
1929,CID000000271,340562
1930,CID000000271,9156
1931,CID000000271,247
1932,CID000000271,3785
1933,CID000000271,1029
1934,CID000000271,7167
1935,CID000000271,3423
1936,CID000000271,83983
1937,CID000000271,79175
1938,CID000000271,79177
1939,CID000000271,83988
1940,CID000000271,284406
1941,CID000000271,338699
1942,CID000000271,604
1943,CID000000271,79797
1944,CID000000271,1208
1945,CID000000271,602
1946,CID000000271,1200
1947,CID000000271,3426
1948,CID000000271,284390
1949,CID000000271,284391
1950,CID000000271,30819
1951,CID000000271,30818
1952,CID000000271,59348
1953,CID000000271,30811
1954,CID000000271,5646
1955,CID000000271,3104
1956,CID000000271,3105
1957,CID000000271,3106
1958,CID000000271,3107
1959,CID000000271,136991
1960,CID000000271,8673
1961,CID000000271,8676
